Nome,Sexo,CPF,Idade,Email,ENEM,Abandono,AbandonoSemestre,CRA_apos2,CRA_apos4,CRA_apos6
Isadora Pinto,F,312.568.047-62,26,da-luzrenan@example.com,675,True,4.0,6.461274531138995,0.0,0.0
Davi Lucas Costela,M,603.187.295-12,26,freitasjuliana@example.org,795,True,7.0,5.069953459616566,5.552576273325067,7.700090613101825
Dra. Evelyn Castro,F,936.547.082-00,24,camposana-clara@example.com,715,False,0.0,8.842634075241243,5.675581931302431,9.264664900366082
Manuela da Rocha,F,519.720.346-34,22,ncunha@example.net,643,False,0.0,6.766623245094618,9.586416747099472,6.6886451975827335
Lorena Moreira,F,307.915.482-79,22,hcostela@example.com,644,False,0.0,8.680636028201969,9.837857635916649,7.077965941913067
Sra. Heloísa Costa,F,768.152.934-91,28,cardosofernanda@example.org,785,True,5.0,9.702966147034422,7.2558926745065735,0.0
Gustavo Henrique da Costa,M,086.917.253-03,25,breno33@example.com,651,False,0.0,9.59094665827206,8.755641114140847,7.274743846055196
Sr. Luiz Fernando Azevedo,M,751.832.690-68,26,mariadias@example.com,784,True,4.0,9.555118144844112,0.0,0.0
Lívia Martins,F,906.725.431-25,19,pereiralais@example.com,728,True,1.0,0.0,0.0,0.0
Juan Gonçalves,M,471.630.825-17,20,maria-luiza25@example.com,749,True,6.0,9.38150121050668,7.7992892112298735,0.0
Pietro Pires,M,805.263.197-12,21,vitor72@example.net,777,True,5.0,7.727174105830082,5.535272748317446,0.0
Leandro Santos,M,948.762.105-94,28,nicolecorreia@example.org,747,False,0.0,7.494374699517541,9.70024339529515,5.546188450118178
Pietro Silveira,M,816.403.972-13,19,mariana24@example.net,692,False,0.0,5.408599711801745,9.581721543290556,8.068799694213379
Sra. Sarah Ramos,F,125.049.367-61,19,da-luzalice@example.org,727,False,0.0,6.047636046294724,5.31473644443431,6.06332044333993
João Pedro Pereira,M,950.634.128-15,20,kamilly02@example.com,712,True,5.0,8.60655900073356,6.116724867581593,0.0
Camila da Paz,F,298.367.450-92,24,alicia76@example.net,725,True,5.0,8.971045413382614,7.385938879896491,0.0
Ryan Caldeira,M,175.428.306-35,24,larissacorreia@example.com,772,True,7.0,6.993964543866706,8.98912762041515,6.385746125514844
Diogo Cardoso,M,431.609.278-22,21,ribeiroagatha@example.net,784,False,0.0,9.639714311704193,8.405712171035226,5.0947400014711945
Thiago Peixoto,M,708.159.634-75,19,pedro-miguelcunha@example.com,680,True,4.0,7.159094109762981,0.0,0.0
Brenda Pires,F,837.619.025-30,26,dfreitas@example.org,647,False,0.0,6.402413079869171,5.853685419835848,5.473901660845692
Cauã Vieira,M,803.217.945-32,20,fariaslucca@example.com,716,True,7.0,5.070795594360428,8.935216436490462,8.352717024806271
Emanuella Peixoto,F,641.859.207-76,27,kpereira@example.com,671,True,5.0,9.90042699563536,7.486442970117874,0.0
Laura Duarte,F,609.314.872-69,26,camilada-cruz@example.org,702,True,1.0,0.0,0.0,0.0
Pedro Henrique da Luz,M,257.403.918-14,21,cunhaeduarda@example.com,721,True,6.0,6.5901137889433565,7.506962062672001,0.0
Alice Fogaça,F,437.689.025-10,26,portoalana@example.com,754,False,0.0,7.468074469716446,7.634760192832916,8.75194152008546
Sarah Nogueira,F,063.742.198-13,18,ana-clara50@example.org,670,True,4.0,7.503501226162363,0.0,0.0
Maria Alice Barros,F,253.807.194-14,20,nda-mata@example.net,750,False,0.0,9.992852923705403,9.073849378371753,7.476258383830071
Guilherme Novaes,M,308.761.942-69,28,azevedomelissa@example.org,739,False,0.0,9.690682870027894,5.801180250998364,5.353821659440425
Catarina Alves,F,451.623.890-05,28,tpinto@example.org,786,True,2.0,0.0,0.0,0.0
Felipe Pires,M,086.372.195-86,22,guilherme80@example.com,643,False,0.0,8.600079938322436,5.597127171313342,5.101478687389827
Kamilly Rezende,F,927.134.658-00,24,nsilva@example.net,747,False,0.0,7.12595245261312,5.593904208693537,5.840364731698281
Mariana da Luz,F,702.318.945-97,26,limadiego@example.net,790,True,6.0,8.070335196661025,5.336575875464113,0.0
Dr. Erick Lopes,M,295.031.687-59,24,joao-lucas83@example.org,746,True,3.0,5.560365880537584,0.0,0.0
Mariane Cunha,F,142.856.073-44,24,thiagoalmeida@example.org,784,True,1.0,0.0,0.0,0.0
Larissa Costela,F,120.493.867-96,18,alice48@example.org,672,True,4.0,5.130459103742343,0.0,0.0
Mariane Cunha,F,421.368.759-73,25,carlos-eduardo97@example.net,762,True,7.0,8.197622708483046,5.936469258897283,6.564756032979211
Vitória Melo,F,785.604.912-01,26,amandacardoso@example.net,734,False,0.0,8.358345358592146,7.148666855839953,6.724372901921129
Maria Julia Costela,F,170.396.854-93,21,fpereira@example.org,691,True,5.0,6.060284939824117,7.003551643162071,0.0
João Guilherme Souza,M,950.742.386-92,26,lucas-gabrielcampos@example.net,771,True,5.0,8.983733382473947,6.805733261486041,0.0
Murilo Ferreira,M,198.075.436-57,27,thomas13@example.net,660,True,5.0,6.847614573196901,8.36020114620835,0.0
Valentina Ribeiro,F,824.105.673-71,28,rafaelrezende@example.com,677,False,0.0,8.670571604998223,7.928198074965246,7.874125585669446
Maria Eduarda Porto,F,203.687.459-29,19,enzo-gabriel91@example.com,768,True,7.0,8.947315214168999,8.689548153177324,6.728568069882094
Alice Souza,F,410.593.762-61,18,mnascimento@example.com,746,True,4.0,9.139591519158783,0.0,0.0
Fernanda Monteiro,F,857.093.421-14,28,araujojoao-pedro@example.org,798,False,0.0,6.990865542775698,7.473522374397996,6.496076458936413
Heitor da Cruz,M,239.758.641-09,22,kda-paz@example.net,717,True,3.0,9.994453348963766,0.0,0.0
Rodrigo Lima,M,436.207.158-07,27,nataliacunha@example.com,713,True,7.0,5.81958434042999,5.085315119698018,6.20632144035553
Ana Julia das Neves,F,684.321.507-62,19,nathanfreitas@example.org,775,True,3.0,6.7663660087210555,0.0,0.0
André Nunes,M,915.068.742-58,25,lucas77@example.net,754,True,1.0,0.0,0.0,0.0
Sra. Nina da Mota,F,628.039.451-42,27,helena72@example.net,741,True,4.0,8.402781430461337,0.0,0.0
Catarina Dias,F,920.345.871-97,23,vitoriamelo@example.com,751,True,3.0,6.900930939113625,0.0,0.0
Isabel Dias,F,504.817.236-17,22,smendes@example.com,707,False,0.0,5.594193969400823,6.156078144866163,9.834926107968773
Srta. Júlia Silveira,F,759.814.203-32,27,andre80@example.com,732,True,7.0,9.233023332480455,6.5869825938275355,5.934580423232028
Enzo Correia,M,423.570.698-56,23,ana-carolinamonteiro@example.org,678,False,0.0,8.913910313748445,6.19077764172374,9.665908649545091
Sarah Gonçalves,F,908.734.251-97,18,carvalholuiz-otavio@example.com,727,False,0.0,9.354826175141397,7.467962916533888,9.843123082971712
Sr. Davi Luiz Almeida,M,463.705.928-38,27,marianasales@example.net,743,False,0.0,7.107343850675936,8.674121626819007,6.934915805643968
Ana Júlia Oliveira,F,018.423.657-62,23,cavalcantigabriel@example.net,743,True,6.0,9.648884473328287,9.477668894099322,0.0
Levi Peixoto,M,234.895.016-24,27,sabrina01@example.net,746,False,0.0,5.638065626068508,9.89741626581936,5.481225480705712
Maysa Rocha,F,864.903.157-93,24,da-mataisabella@example.org,786,True,7.0,6.682929577578749,9.30973467766208,7.755534745276567
Bruna Duarte,F,917.423.806-03,24,pnogueira@example.com,768,False,0.0,6.508651418163048,6.658365177999453,7.8513507154077695
Mirella Porto,F,629.758.014-67,18,asales@example.org,766,True,4.0,8.258895066335835,0.0,0.0
Luiz Henrique Monteiro,M,206.174.893-78,20,alexiapinto@example.org,716,True,5.0,9.77276675800055,8.3048587417339,0.0
Daniela Pinto,F,069.152.738-59,19,araujostella@example.com,715,False,0.0,7.6945807036639,5.914255784050094,9.486072106553934
Sra. Ana Clara Aragão,F,819.204.563-33,26,da-rochayago@example.net,787,True,7.0,8.351280529097082,8.531245145324458,5.7385624386790255
Alana Cardoso,F,503.927.168-95,18,davi-lucasmendes@example.net,702,True,2.0,0.0,0.0,0.0
João Pinto,M,523.046.781-90,24,vdias@example.com,721,False,0.0,5.6097566662558975,6.08656922507295,8.016324117039389
Leandro Cavalcanti,M,751.492.380-23,22,enzo-gabrielduarte@example.net,735,True,6.0,5.808367895244569,7.333138625384183,0.0
Melissa Dias,F,358.419.062-24,21,laisrodrigues@example.com,684,False,0.0,9.886090009390902,5.210483100925468,7.083959204054107
Srta. Luna Rodrigues,F,264.915.073-43,26,sophia91@example.org,719,False,0.0,6.763880887959557,6.278592905573659,7.951144013147545
Ana Sophia da Paz,F,840.297.653-00,21,pintolais@example.org,645,False,0.0,5.713587660220326,9.264627130002356,5.182640543576009
Marcos Vinicius Santos,M,469.582.071-49,27,nogueirapedro-henrique@example.net,668,True,5.0,7.487602170328463,6.990409187755983,0.0
Gustavo Henrique Barbosa,M,435.908.276-29,23,oda-rosa@example.org,711,False,0.0,6.909700981180457,8.667585406746149,9.201715472005393
Cauê da Mota,M,890.276.543-10,22,zfogaca@example.com,755,False,0.0,5.58237228887336,5.0918391031951264,7.9284718888844665
Emanuel Ferreira,M,048.596.172-58,25,rmelo@example.com,772,False,0.0,8.020669953101702,7.408481387156884,8.919372848998941
João Vitor Nogueira,M,528.719.063-86,28,yoliveira@example.org,795,True,7.0,8.879403393609238,5.241071517466842,7.267196914717492
Luiz Henrique Mendes,M,624.098.513-98,21,ateixeira@example.com,735,True,5.0,8.772246495507964,8.56184992111461,0.0
Sr. Otávio Ferreira,M,164.790.238-03,28,ucaldeira@example.org,717,True,7.0,8.205043914217125,5.287117162258175,6.277300983363244
Carolina Campos,F,458.230.719-14,19,camposmiguel@example.org,752,True,5.0,6.699856206329896,5.585435566827669,0.0
João Pedro da Luz,M,306.418.975-10,26,piresleandro@example.org,733,False,0.0,7.576174837499709,5.691076743131115,9.016163303412064
Augusto Silveira,M,389.704.215-05,25,arthurviana@example.com,652,False,0.0,8.442737959007202,6.536423345992043,6.724423286504848
Ana Júlia Jesus,F,657.439.812-64,20,oliveiramaria-alice@example.org,720,False,0.0,9.75108564626516,6.206119908480446,8.66816326404225
Luana Rodrigues,F,147.026.398-03,26,eloahpeixoto@example.com,786,False,0.0,6.927022576281819,6.090581395554451,7.36548166043303
Otávio Moreira,M,047.632.581-17,27,esilveira@example.org,677,False,0.0,7.83495557330306,6.699341033030061,5.429996245026273
Ana Vitória Melo,F,246.051.839-06,27,alexandre08@example.net,695,True,1.0,0.0,0.0,0.0
Dra. Manuela Nunes,F,457.013.926-43,18,mpereira@example.org,770,True,2.0,0.0,0.0,0.0
João Gabriel Barbosa,M,720.341.685-26,22,ana-luizapires@example.com,781,False,0.0,7.695624976776548,5.145802681995258,9.703154298235443
Catarina Cavalcanti,F,684.795.310-10,28,evieira@example.com,782,True,5.0,5.255805881255354,7.148453103622641,0.0
Lorena Fernandes,F,643.871.925-00,21,ana-vitoria53@example.net,742,True,4.0,8.031185529912166,0.0,0.0
Laura Cardoso,F,725.840.691-30,18,msales@example.org,786,True,7.0,7.287343220975651,5.226750538438053,7.891071900052511
Mirella Alves,F,137.856.920-21,25,zcavalcanti@example.com,732,True,5.0,5.999039370612226,8.880978370817393,0.0
Ana Laura das Neves,F,920.364.185-89,22,icosta@example.org,686,False,0.0,8.44837350517166,9.846258559965529,9.675477160232894
Vicente Moreira,M,825.091.463-51,20,moreiracarlos-eduardo@example.org,779,True,7.0,9.35310800976321,5.995012225521361,5.669073400097861
Sra. Marina Ribeiro,F,430.568.219-24,23,caldeirabianca@example.org,738,True,5.0,8.534694309559727,7.1720716904276145,0.0
Lucca Porto,M,463.092.178-87,28,liviamoura@example.com,798,False,0.0,6.0087081985968815,5.347265456468129,8.0181430930676
João Miguel Teixeira,M,718.293.604-69,27,heitor33@example.net,682,False,0.0,8.090350501515124,6.465851440390587,5.069540810840852
Olivia Rodrigues,F,689.513.740-84,20,augusto88@example.net,759,False,0.0,5.9476172323333,8.140849485010936,9.53035094742378
Nina Aragão,F,456.817.039-75,27,davi-luiznogueira@example.com,668,False,0.0,8.601558151076333,8.952418981070519,9.91792703581197
Theo Moraes,M,263.974.851-37,18,guilhermeoliveira@example.org,688,False,0.0,8.070680372107821,7.910326581243946,7.819077053664456
Dr. Gustavo Nunes,M,085.617.439-48,18,levi60@example.org,679,False,0.0,9.31831993392287,8.519697086425253,9.981278067735804
Milena Silva,F,671.394.085-48,18,isabel10@example.net,721,False,0.0,7.94133477494811,7.239482018165137,8.389762460436266
Luiz Miguel das Neves,M,231.675.489-91,26,lucaspires@example.com,744,True,1.0,0.0,0.0,0.0
Pietra da Luz,F,672.418.390-13,24,agatha51@example.net,643,True,3.0,9.775512529523324,0.0,0.0
Valentina da Rosa,F,078.945.231-60,23,da-luzerick@example.net,667,True,3.0,8.036306390046551,0.0,0.0
Kamilly Santos,F,236.710.849-87,27,thalesda-rosa@example.org,644,False,0.0,5.607143238123046,8.192456552585863,9.538217779853944
Stella Aragão,F,913.754.206-07,26,sviana@example.org,661,False,0.0,8.528963053773753,6.297313023102511,9.867677330239905
Sra. Raquel Melo,F,597.840.361-93,28,natalia70@example.com,697,True,1.0,0.0,0.0,0.0
Daniela Barbosa,F,168.479.503-66,27,caio39@example.org,797,True,5.0,8.277714028410772,9.438692057682935,0.0
